customer_id,persona,is_story_customer,story_customer_id,recency_days,frequency,monetary,avg_order_value,max_order_value,min_order_value,total_quantity,avg_discount_pct,discount_usage_rate,website_orders_pct,app_orders_pct,whatsapp_orders_pct,preferred_payment_method,baby_care_orders,family_essentials_orders,wellness_orders,self_care_orders,nutrition_orders,favorite_category,customer_tenure_days,days_since_last_order,avg_days_between_orders,orders_per_month,story_type,journey_stage,engagement_level
CUST00106,Premium Self-Care,0,,58,5,3957.25,791.45,1353.6,441.0,6,7.0,0.8,0.0,0.6,0.4,CARD,0,2,3,0,0,Wellness,597,58,111.75,0.251,UNKNOWN,UNKNOWN,UNKNOWN
CUST00107,Premium Self-Care,0,,131,6,5601.0,933.5,1972.0,348.0,7,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,CARD,0,1,5,0,0,Wellness,569,131,78.6,0.316,UNKNOWN,UNKNOWN,UNKNOWN
CUST00108,Budget Families,0,,67,9,13479.8,1497.7555555555555,3300.0,603.0,25,17.22222222222222,1.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,UPI,0,8,1,0,0,Family Essentials,386,67,35.125,0.699,UNKNOWN,UNKNOWN,UNKNOWN
CUST00109,Premium Self-Care,0,,3,7,4340.9,620.1285714285714,940.0,204.0,9,6.428571428571429,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,CARD,2,0,5,0,0,Wellness,530,3,82.83333333333333,0.396,UNKNOWN,UNKNOWN,UNKNOWN
CUST00110,Wellness Seekers,0,,46,8,6701.25,837.65625,2366.4,283.05,12,9.375,0.625,0.25,0.375,0.375,CARD,0,0,8,0,0,Wellness,633,46,60.714285714285715,0.379,UNKNOWN,UNKNOWN,UNKNOWN
CUST00111,New Parents,0,,3,12,12265.35,1022.1125000000001,2437.2,300.0,28,8.333333333333334,0.75,0.5,0.4166666666666667,0.08333333333333333,CARD,10,2,0,0,0,Baby Care,568,3,49.18181818181818,0.634,UNKNOWN,UNKNOWN,UNKNOWN
CUST00112,New Parents,0,,139,11,16443.15,1494.8318181818183,3918.75,262.8,26,10.0,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,UPI,5,6,0,0,0,Family Essentials,733,139,53.1,0.45,UNKNOWN,UNKNOWN,UNKNOWN
CUST00113,Dormant Customers,0,,68,1,992.8,992.8,992.8,992.8,4,15.0,1.0,1.0,0.0,0.0,CARD,0,1,0,0,0,Family Essentials,245,68,0.0,0.122,UNKNOWN,UNKNOWN,UNKNOWN
CUST00114,Wellness Seekers,0,,88,6,3708.8,618.1333333333333,1024.0,255.0,7,5.833333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,UPI,1,0,5,0,0,Wellness,402,88,62.0,0.448,UNKNOWN,UNKNOWN,UNKNOWN
CUST00115,New Parents,0,,100,10,12114.1,1211.41,2408.0,255.0,23,7.5,0.8,0.5,0.5,0.0,UPI,7,2,1,0,0,Baby Care,688,100,63.0,0.436,UNKNOWN,UNKNOWN,UNKNOWN
CUST00116,New Parents,0,,193,12,14664.0,1222.0,2684.0,275.2,23,7.083333333333333,0.6666666666666666,0.25,0.5833333333333334,0.16666666666666666,CARD,7,5,0,0,0,Baby Care,630,193,36.27272727272727,0.571,UNKNOWN,UNKNOWN,UNKNOWN
CUST00117,Premium Self-Care,0,,271,5,4455.450000000001,891.0900000000001,1873.4,333.0,8,5.0,0.6,0.4,0.6,0.0,CARD,0,1,4,0,0,Wellness,682,271,86.5,0.22,UNKNOWN,UNKNOWN,UNKNOWN
CUST00118,Seasoned Parents,0,,49,5,4266.2,853.24,1376.0,309.0,12,5.0,0.4,0.2,0.6,0.2,UPI,1,4,0,0,0,Family Essentials,309,49,28.5,0.485,UNKNOWN,UNKNOWN,UNKNOWN
CUST00119,Wellness Seekers,0,,20,10,7447.0,744.7,1831.6,219.0,16,9.5,0.8,0.2,0.8,0.0,UPI,0,3,7,0,0,Wellness,688,20,64.33333333333333,0.436,UNKNOWN,UNKNOWN,UNKNOWN
CUST00120,Seasoned Parents,0,,34,4,5045.55,1261.3875,1976.0,468.35,7,10.0,0.75,0.5,0.0,0.5,COD,0,2,2,0,0,Family Essentials,210,34,53.0,0.571,UNKNOWN,UNKNOWN,UNKNOWN
CUST00121,Premium Self-Care,0,,176,5,3301.5,660.3,1375.0,316.35,5,4.0,0.4,0.0,1.0,0.0,NETBANKING,0,1,4,0,0,Wellness,745,176,103.25,0.201,UNKNOWN,UNKNOWN,UNKNOWN
CUST00122,Premium Self-Care,0,,203,4,3890.0,972.5,1204.0,598.0,5,0.0,0.0,0.75,0.25,0.0,CARD,0,0,4,0,0,Wellness,578,203,108.0,0.208,UNKNOWN,UNKNOWN,UNKNOWN
CUST00123,Premium Self-Care,0,,7,3,2125.8,708.6,1172.0,330.6,5,3.3333333333333335,0.6666666666666666,0.0,1.0,0.0,CARD,1,0,2,0,0,Wellness,114,7,17.5,0.789,UNKNOWN,UNKNOWN,UNKNOWN
CUST00124,Budget Families,0,,12,8,13189.3,1648.6625,4950.0,437.4,20,14.375,1.0,0.375,0.375,0.25,COD,1,6,1,0,0,Family Essentials,235,12,30.285714285714285,1.021,UNKNOWN,UNKNOWN,UNKNOWN
CUST00125,Seasoned Parents,0,,111,5,3114.0,622.8,940.0,282.0,6,2.0,0.4,0.4,0.2,0.4,UPI,1,2,2,0,0,Family Essentials,705,111,91.0,0.213,UNKNOWN,UNKNOWN,UNKNOWN
CUST00126,Premium Self-Care,0,,56,2,1566.4,783.2,887.4,679.0,2,5.0,0.5,0.5,0.0,0.5,CARD,0,0,2,0,0,Wellness,164,56,77.0,0.366,UNKNOWN,UNKNOWN,UNKNOWN
CUST00127,New Parents,0,,41,6,4150.6,691.7666666666668,1350.0,292.0,12,5.833333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,COD,4,2,0,0,0,Baby Care,401,41,71.0,0.449,UNKNOWN,UNKNOWN,UNKNOWN
CUST00128,New Parents,0,,12,4,5954.55,1488.6375,2750.0,372.0,8,3.75,0.25,0.25,0.75,0.0,UPI,2,2,0,0,0,Baby Care,148,12,45.0,0.811,UNKNOWN,UNKNOWN,UNKNOWN
CUST00129,Premium Self-Care,0,,5,4,5059.0,1264.75,2061.0,510.0,6,0.0,0.0,0.0,0.75,0.25,CARD,1,0,3,0,0,Wellness,318,5,57.666666666666664,0.377,UNKNOWN,UNKNOWN,UNKNOWN
CUST00130,Premium Self-Care,0,,207,2,871.0,435.5,512.0,359.0,2,0.0,0.0,0.0,1.0,0.0,CARD,0,0,2,0,0,Wellness,259,207,36.0,0.232,UNKNOWN,UNKNOWN,UNKNOWN
CUST00131,Budget Families,0,,15,7,9693.2,1384.7428571428572,3300.0,277.4,14,15.0,1.0,0.7142857142857143,0.0,0.2857142857142857,CARD,1,4,2,0,0,Family Essentials,35,15,3.1666666666666665,6.0,UNKNOWN,UNKNOWN,UNKNOWN
CUST00132,New Parents,0,,34,12,12134.9,1011.2416666666667,2114.8,253.6,26,9.583333333333334,0.75,0.3333333333333333,0.5833333333333334,0.08333333333333333,UPI,8,3,1,0,0,Baby Care,590,34,50.09090909090909,0.61,UNKNOWN,UNKNOWN,UNKNOWN
CUST00133,Premium Self-Care,0,,20,5,4329.2,865.8399999999999,1204.0,568.1,6,4.0,0.4,0.6,0.4,0.0,UPI,0,0,5,0,0,Wellness,300,20,26.25,0.5,UNKNOWN,UNKNOWN,UNKNOWN
CUST00134,Wellness Seekers,0,,46,8,9184.45,1148.05625,2610.6,297.6,17,11.875,0.75,0.25,0.5,0.25,UPI,1,0,7,0,0,Wellness,426,46,34.714285714285715,0.563,UNKNOWN,UNKNOWN,UNKNOWN
CUST00135,Wellness Seekers,0,,59,5,3457.1,691.42,1375.0,328.0,5,4.0,0.6,0.0,1.0,0.0,UPI,1,1,3,0,0,Wellness,730,59,145.75,0.205,UNKNOWN,UNKNOWN,UNKNOWN
CUST00136,New Parents,0,,20,4,5868.45,1467.1125,2040.6,427.5,11,6.25,0.75,0.5,0.0,0.5,UPI,3,1,0,0,0,Baby Care,749,20,173.33333333333334,0.16,UNKNOWN,UNKNOWN,UNKNOWN
CUST00137,Premium Self-Care,0,,60,5,3364.75,672.95,1358.0,316.35,6,2.0,0.4,0.2,0.8,0.0,CARD,0,1,4,0,0,Wellness,669,60,125.25,0.224,UNKNOWN,UNKNOWN,UNKNOWN
CUST00138,Dormant Customers,0,,9,4,2834.2,708.55,889.2,454.0,6,11.25,0.75,0.75,0.25,0.0,COD,0,4,0,0,0,Family Essentials,281,9,58.666666666666664,0.427,UNKNOWN,UNKNOWN,UNKNOWN
CUST00139,Wellness Seekers,0,,112,7,10162.0,1451.7142857142858,3572.0,261.0,14,12.857142857142858,1.0,0.42857142857142855,0.5714285714285714,0.0,UPI,0,1,6,0,0,Wellness,344,112,30.5,0.61,UNKNOWN,UNKNOWN,UNKNOWN
CUST00140,Budget Families,0,,85,4,4468.85,1117.2125,1782.45,525.6,10,11.25,0.75,0.25,0.25,0.5,COD,1,2,1,0,0,Family Essentials,355,85,84.0,0.338,UNKNOWN,UNKNOWN,UNKNOWN
CUST00141,New Parents,0,,31,7,6914.9,987.842857142857,1513.8,360.0,15,9.285714285714286,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,CARD,5,2,0,0,0,Baby Care,736,31,108.16666666666667,0.285,UNKNOWN,UNKNOWN,UNKNOWN
CUST00142,Wellness Seekers,0,,1,8,9389.8,1173.725,1880.0,492.3,12,7.5,0.875,0.25,0.5,0.25,UPI,0,1,7,0,0,Wellness,419,1,54.714285714285715,0.573,UNKNOWN,UNKNOWN,UNKNOWN
CUST00143,Seasoned Parents,0,,5,8,9198.75,1149.84375,2612.5,402.0,13,6.875,0.875,0.5,0.125,0.375,CARD,1,3,4,0,0,Wellness,88,5,11.571428571428571,2.727,UNKNOWN,UNKNOWN,UNKNOWN
CUST00144,Wellness Seekers,0,,45,4,3041.9,760.475,1873.4,323.1,5,5.0,0.75,0.0,0.5,0.5,UPI,0,0,4,0,0,Wellness,474,45,131.66666666666666,0.253,UNKNOWN,UNKNOWN,UNKNOWN
CUST00145,Dormant Customers,0,,52,1,441.0,441.0,441.0,441.0,1,10.0,1.0,0.0,1.0,0.0,COD,0,0,1,0,0,Wellness,300,52,0.0,0.1,UNKNOWN,UNKNOWN,UNKNOWN
CUST00146,Premium Self-Care,0,,33,6,4476.2,746.0333333333333,1222.2,333.0,8,1.6666666666666667,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,CARD,0,0,6,0,0,Wellness,190,33,29.2,0.947,UNKNOWN,UNKNOWN,UNKNOWN
CUST00147,Wellness Seekers,0,,19,7,7682.25,1097.4642857142858,3431.4,382.5,10,6.428571428571429,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,NETBANKING,0,1,6,0,0,Wellness,187,19,21.333333333333332,1.123,UNKNOWN,UNKNOWN,UNKNOWN
CUST00148,Premium Self-Care,0,,47,6,8493.6,1415.6000000000001,3732.0,557.6,12,5.833333333333333,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,CARD,0,0,6,0,0,Wellness,381,47,56.2,0.472,UNKNOWN,UNKNOWN,UNKNOWN
CUST00149,Budget Families,0,,15,8,5720.65,715.08125,964.8,229.6,19,19.375,1.0,0.25,0.25,0.5,COD,4,3,1,0,0,Baby Care,139,15,17.571428571428573,1.727,UNKNOWN,UNKNOWN,UNKNOWN
CUST00150,Wellness Seekers,0,,86,9,9173.9,1019.3222222222222,2662.2,348.0,12,8.333333333333334,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.1111111111111111,CARD,1,0,8,0,0,Wellness,479,86,36.875,0.564,UNKNOWN,UNKNOWN,UNKNOWN
CUST00151,Wellness Seekers,0,,37,4,3693.35,923.3375,1094.0,591.6,9,7.5,0.75,0.5,0.5,0.0,UPI,0,0,4,0,0,Wellness,116,37,26.0,1.034,UNKNOWN,UNKNOWN,UNKNOWN
CUST00152,Wellness Seekers,0,,44,5,3479.4,695.88,1204.0,311.6,6,9.0,0.6,0.6,0.4,0.0,CARD,0,0,5,0,0,Wellness,585,44,118.5,0.256,UNKNOWN,UNKNOWN,UNKNOWN
CUST00153,Wellness Seekers,0,,8,9,5525.05,613.8944444444445,1044.0,295.2,12,8.88888888888889,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,UPI,1,0,8,0,0,Wellness,555,8,61.5,0.486,UNKNOWN,UNKNOWN,UNKNOWN
CUST00154,Seasoned Parents,0,,29,7,5367.5,766.7857142857143,1877.2,262.8,8,7.857142857142857,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,CARD,2,2,3,0,0,Wellness,720,29,103.83333333333333,0.292,UNKNOWN,UNKNOWN,UNKNOWN
CUST00155,New Parents,0,,17,4,3603.75,900.9375,2162.7,321.6,7,15.0,1.0,0.75,0.25,0.0,CARD,3,1,0,0,0,Baby Care,179,17,24.333333333333332,0.67,UNKNOWN,UNKNOWN,UNKNOWN
CUST00156,Dormant Customers,0,,358,2,2465.6,1232.8,1679.6,786.0,5,7.5,0.5,1.0,0.0,0.0,COD,1,1,0,0,0,Baby Care,459,358,64.0,0.131,UNKNOWN,UNKNOWN,UNKNOWN
CUST00157,Budget Families,0,,25,11,15279.3,1389.0272727272727,3712.5,301.5,29,15.454545454545455,1.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,COD,1,9,1,0,0,Family Essentials,592,25,51.9,0.557,UNKNOWN,UNKNOWN,UNKNOWN
CUST00158,Premium Self-Care,0,,28,7,4748.55,678.3642857142858,2116.0,333.0,10,2.857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,CARD,0,2,5,0,0,Wellness,591,28,82.5,0.355,UNKNOWN,UNKNOWN,UNKNOWN
CUST00159,Dormant Customers,0,,3,4,2480.45,620.1125,1024.0,291.65,6,3.75,0.5,0.5,0.0,0.5,CARD,1,1,2,0,0,Wellness,106,3,8.333333333333334,1.132,UNKNOWN,UNKNOWN,UNKNOWN
CUST00160,Premium Self-Care,0,,39,4,3669.75,917.4375,1922.4,287.2,6,10.0,1.0,0.25,0.5,0.25,CARD,0,0,4,0,0,Wellness,156,39,35.333333333333336,0.769,UNKNOWN,UNKNOWN,UNKNOWN
CUST00161,Dormant Customers,0,,131,1,409.6,409.6,409.6,409.6,1,20.0,1.0,0.0,1.0,0.0,COD,0,0,1,0,0,Wellness,354,131,0.0,0.085,UNKNOWN,UNKNOWN,UNKNOWN
CUST00162,Wellness Seekers,0,,39,7,5834.2,833.4571428571428,1204.0,461.7,11,5.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,CARD,0,1,6,0,0,Wellness,306,39,29.666666666666668,0.686,UNKNOWN,UNKNOWN,UNKNOWN
CUST00163,New Parents,0,,181,5,8488.900000000001,1697.7800000000002,2643.3,467.2,11,8.0,0.6,0.6,0.4,0.0,CARD,2,3,0,0,0,Family Essentials,415,181,58.0,0.361,UNKNOWN,UNKNOWN,UNKNOWN
CUST00164,New Parents,0,,2,12,15380.4,1281.7,4125.0,333.9,23,5.833333333333333,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.08333333333333333,CARD,5,4,3,0,0,Baby Care,479,2,36.09090909090909,0.752,UNKNOWN,UNKNOWN,UNKNOWN
CUST00165,Dormant Customers,0,,5,1,333.0,333.0,333.0,333.0,1,0.0,0.0,0.0,1.0,0.0,CARD,0,0,1,0,0,Wellness,95,5,0.0,0.316,UNKNOWN,UNKNOWN,UNKNOWN
CUST00166,New Parents,0,,115,4,2481.0,620.25,1215.0,198.0,7,8.75,0.5,0.75,0.25,0.0,UPI,2,2,0,0,0,Baby Care,664,115,141.0,0.181,UNKNOWN,UNKNOWN,UNKNOWN
CUST00167,Wellness Seekers,0,,31,8,8454.35,1056.79375,1957.95,278.1,14,7.5,0.75,0.125,0.875,0.0,CARD,1,1,6,0,0,Wellness,458,31,54.42857142857143,0.524,UNKNOWN,UNKNOWN,UNKNOWN
CUST00168,Wellness Seekers,0,,1,9,12418.05,1379.7833333333333,2958.0,246.0,16,12.777777777777779,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.2222222222222222,UPI,0,1,8,0,0,Wellness,515,1,59.125,0.524,UNKNOWN,UNKNOWN,UNKNOWN
CUST00169,Premium Self-Care,0,,119,7,6624.95,946.4214285714286,2488.0,269.25,10,6.428571428571429,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,CARD,1,0,6,0,0,Wellness,397,119,39.666666666666664,0.529,UNKNOWN,UNKNOWN,UNKNOWN
CUST00170,Premium Self-Care,0,,128,5,7464.4,1492.8799999999999,3944.0,344.0,10,3.0,0.4,0.4,0.6,0.0,CARD,0,2,3,0,0,Wellness,428,128,70.75,0.35,UNKNOWN,UNKNOWN,UNKNOWN
CUST00171,Budget Families,0,,25,7,9748.5,1392.642857142857,3015.3,603.0,18,14.285714285714286,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,COD,0,7,0,0,0,Family Essentials,381,25,53.0,0.551,UNKNOWN,UNKNOWN,UNKNOWN
CUST00172,Budget Families,0,,31,11,15417.6,1401.6000000000001,2887.5,309.6,28,18.636363636363637,1.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,UPI,4,7,0,0,0,Family Essentials,653,31,58.5,0.505,UNKNOWN,UNKNOWN,UNKNOWN
CUST00173,Dormant Customers,0,,38,3,2700.3,900.1,2074.8,198.0,5,20.0,1.0,0.6666666666666666,0.0,0.3333333333333333,CARD,1,2,0,0,0,Family Essentials,385,38,169.0,0.234,UNKNOWN,UNKNOWN,UNKNOWN
CUST00174,Dormant Customers,0,,182,4,1810.8,452.7,763.8,258.0,6,8.75,0.75,0.75,0.0,0.25,CARD,1,2,1,0,0,Family Essentials,583,182,72.33333333333333,0.206,UNKNOWN,UNKNOWN,UNKNOWN
CUST00175,New Parents,0,,52,12,13573.6,1131.1333333333334,2964.0,301.15,26,6.25,0.6666666666666666,0.5,0.4166666666666667,0.08333333333333333,UPI,7,4,1,0,0,Baby Care,622,52,50.09090909090909,0.579,UNKNOWN,UNKNOWN,UNKNOWN
CUST00176,Wellness Seekers,0,,171,4,5079.0,1269.75,2061.0,887.4,8,5.0,0.5,0.5,0.25,0.25,UPI,0,0,4,0,0,Wellness,711,171,137.66666666666666,0.169,UNKNOWN,UNKNOWN,UNKNOWN
CUST00177,Budget Families,0,,5,10,12306.65,1230.665,3174.0,309.6,28,17.5,1.0,0.4,0.3,0.3,COD,3,6,1,0,0,Family Essentials,203,5,19.88888888888889,1.478,UNKNOWN,UNKNOWN,UNKNOWN
CUST00178,Seasoned Parents,0,,28,10,8895.6,889.5600000000001,2337.5,300.0,14,6.0,0.5,0.3,0.4,0.3,UPI,2,3,5,0,0,Wellness,451,28,37.55555555555556,0.665,UNKNOWN,UNKNOWN,UNKNOWN
CUST00179,Budget Families,0,,32,8,8334.35,1041.79375,1620.0,358.4,24,15.625,0.875,0.625,0.375,0.0,UPI,1,5,2,0,0,Family Essentials,298,32,35.714285714285715,0.805,UNKNOWN,UNKNOWN,UNKNOWN
CUST00180,Budget Families,0,,8,10,9982.5,998.25,2643.3,323.1,19,11.0,0.9,0.3,0.2,0.5,COD,4,4,2,0,0,Baby Care,229,8,17.444444444444443,1.31,UNKNOWN,UNKNOWN,UNKNOWN
CUST00181,Seasoned Parents,0,,77,7,8840.25,1262.892857142857,2964.0,486.0,17,7.857142857142857,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,CARD,2,3,2,0,0,Family Essentials,261,77,27.666666666666668,0.805,UNKNOWN,UNKNOWN,UNKNOWN
CUST00182,Seasoned Parents,0,,4,9,7853.6,872.6222222222223,1527.6,334.4,21,8.333333333333334,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.4444444444444444,COD,0,5,4,0,0,Family Essentials,418,4,48.25,0.646,UNKNOWN,UNKNOWN,UNKNOWN
CUST00183,New Parents,0,,115,10,8845.2,884.5200000000001,1566.4,361.8,26,10.0,0.7,0.8,0.1,0.1,CARD,7,2,1,0,0,Baby Care,481,115,40.333333333333336,0.624,UNKNOWN,UNKNOWN,UNKNOWN
CUST00184,Seasoned Parents,0,,8,12,13769.7,1147.4750000000001,2475.0,225.6,27,14.583333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,CARD,4,5,3,0,0,Family Essentials,491,8,35.27272727272727,0.733,UNKNOWN,UNKNOWN,UNKNOWN
CUST00185,Wellness Seekers,0,,22,6,4357.3,726.2166666666667,1428.8,465.5,8,5.833333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,UPI,0,1,5,0,0,Wellness,288,22,48.2,0.625,UNKNOWN,UNKNOWN,UNKNOWN
CUST00186,Wellness Seekers,0,,16,10,8402.35,840.235,2272.4,240.0,17,6.5,0.6,0.3,0.7,0.0,CARD,2,1,7,0,0,Wellness,399,16,39.77777777777778,0.752,UNKNOWN,UNKNOWN,UNKNOWN
CUST00187,Wellness Seekers,0,,32,5,2222.1,444.41999999999996,712.0,266.4,5,11.0,0.8,0.4,0.6,0.0,CARD,1,1,3,0,0,Wellness,146,32,14.0,1.027,UNKNOWN,UNKNOWN,UNKNOWN
CUST00188,Premium Self-Care,0,,22,6,8936.4,1489.3999999999999,3358.8,512.0,12,3.3333333333333335,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,CARD,0,0,6,0,0,Wellness,127,22,19.4,1.417,UNKNOWN,UNKNOWN,UNKNOWN
CUST00189,Dormant Customers,0,,204,2,1501.5,750.75,1119.6,381.9,2,7.5,1.0,0.0,0.5,0.5,CARD,0,1,1,0,0,Family Essentials,631,204,15.0,0.095,UNKNOWN,UNKNOWN,UNKNOWN
CUST00190,Wellness Seekers,0,,40,7,5067.5,723.9285714285714,1364.2,416.5,11,7.142857142857143,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857,UPI,0,0,7,0,0,Wellness,656,40,86.33333333333333,0.32,UNKNOWN,UNKNOWN,UNKNOWN
CUST00191,New Parents,0,,19,8,6953.6,869.2,1447.2,264.0,20,8.75,0.625,0.625,0.125,0.25,CARD,5,2,1,0,0,Baby Care,295,19,32.57142857142857,0.814,UNKNOWN,UNKNOWN,UNKNOWN
CUST00192,Budget Families,0,,40,10,13994.2,1399.42,3250.8,676.8,24,13.0,0.7,0.7,0.2,0.1,UPI,2,6,2,0,0,Family Essentials,540,40,55.0,0.556,UNKNOWN,UNKNOWN,UNKNOWN
CUST00193,Seasoned Parents,0,,153,8,7167.4,895.925,2337.5,255.0,13,9.375,0.625,0.375,0.25,0.375,COD,2,2,4,0,0,Wellness,746,153,72.14285714285714,0.322,UNKNOWN,UNKNOWN,UNKNOWN
CUST00194,Premium Self-Care,0,,1,7,5050.0,721.4285714285714,1024.0,352.0,10,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,CARD,0,1,6,0,0,Wellness,116,1,14.166666666666666,1.81,UNKNOWN,UNKNOWN,UNKNOWN
CUST00195,Wellness Seekers,0,,121,8,6196.799999999999,774.5999999999999,1169.6,460.8,14,9.375,0.875,0.5,0.375,0.125,CARD,0,3,5,0,0,Wellness,594,121,59.142857142857146,0.404,UNKNOWN,UNKNOWN,UNKNOWN
CUST00196,Budget Families,0,,3,7,5924.2,846.3142857142857,1634.4,405.0,17,8.571428571428571,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.2857142857142857,UPI,0,6,1,0,0,Family Essentials,85,3,11.333333333333334,2.471,UNKNOWN,UNKNOWN,UNKNOWN
CUST00197,Seasoned Parents,0,,67,4,3398.8,849.7,1634.4,295.8,8,8.75,0.75,0.25,0.25,0.5,UPI,0,1,3,0,0,Wellness,236,67,56.0,0.508,UNKNOWN,UNKNOWN,UNKNOWN
CUST00198,Seasoned Parents,0,,31,11,7960.75,723.7045454545455,1608.0,292.0,15,6.363636363636363,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.18181818181818182,CARD,2,6,3,0,0,Family Essentials,203,31,16.8,1.626,UNKNOWN,UNKNOWN,UNKNOWN
CUST00199,Budget Families,0,,49,5,6895.799999999999,1379.1599999999999,2539.2,467.2,11,18.0,1.0,0.4,0.0,0.6,COD,0,4,1,0,0,Family Essentials,611,49,135.25,0.245,UNKNOWN,UNKNOWN,UNKNOWN
CUST00200,Budget Families,0,,184,6,4864.7,810.7833333333333,1651.5,289.8,12,21.666666666666668,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,UPI,2,3,1,0,0,Family Essentials,589,184,61.0,0.306,UNKNOWN,UNKNOWN,UNKNOWN
CUST00201,Premium Self-Care,0,,17,5,3437.85,687.5699999999999,1039.3,341.05,7,5.0,0.8,0.2,0.8,0.0,UPI,0,0,5,0,0,Wellness,379,17,84.5,0.396,UNKNOWN,UNKNOWN,UNKNOWN
CUST00202,Premium Self-Care,0,,79,2,2188.0,1094.0,1204.0,984.0,4,0.0,0.0,0.0,1.0,0.0,CARD,0,0,2,0,0,Wellness,630,79,534.0,0.095,UNKNOWN,UNKNOWN,UNKNOWN
CUST00203,Seasoned Parents,0,,30,6,5231.6,871.9333333333334,2116.0,299.2,9,5.833333333333333,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,UPI,1,3,2,0,0,Family Essentials,538,30,92.4,0.335,UNKNOWN,UNKNOWN,UNKNOWN
CUST00204,Wellness Seekers,0,,12,8,9522.1,1190.2625,2516.4,246.4,13,8.75,0.75,0.0,1.0,0.0,UPI,1,1,6,0,0,Wellness,529,12,66.71428571428571,0.454,UNKNOWN,UNKNOWN,UNKNOWN
CUST00205,Wellness Seekers,0,,319,4,2858.9,714.725,899.1,512.0,7,5.0,0.75,0.5,0.5,0.0,UPI,0,1,3,0,0,Wellness,638,319,74.0,0.188,UNKNOWN,UNKNOWN,UNKNOWN
CUST00206,Seasoned Parents,0,,80,5,4472.4,894.4799999999999,1374.0,293.55,7,4.0,0.6,0.0,0.2,0.8,UPI,2,0,3,0,0,Wellness,609,80,94.0,0.246,UNKNOWN,UNKNOWN,UNKNOWN
CUST00207,Wellness Seekers,0,,3,10,11662.65,1166.2649999999999,2964.0,305.15,16,8.5,0.8,0.3,0.4,0.3,UPI,0,2,8,0,0,Wellness,183,3,19.0,1.639,UNKNOWN,UNKNOWN,UNKNOWN
CUST00208,Budget Families,0,,21,7,8206.0,1172.2857142857142,2018.4,281.6,17,20.714285714285715,1.0,0.5714285714285714,0.42857142857142855,0.0,COD,2,4,1,0,0,Family Essentials,633,21,86.5,0.332,UNKNOWN,UNKNOWN,UNKNOWN
CUST00209,Premium Self-Care,0,,305,7,7470.05,1067.15,2820.0,348.0,10,4.285714285714286,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.14285714285714285,CARD,0,1,6,0,0,Wellness,739,305,67.66666666666667,0.284,UNKNOWN,UNKNOWN,UNKNOWN
CUST00210,Wellness Seekers,0,,50,8,5560.5,695.0625,1024.0,316.8,13,4.375,0.5,0.375,0.5,0.125,UPI,0,3,5,0,0,Wellness,296,50,30.857142857142858,0.811,UNKNOWN,UNKNOWN,UNKNOWN
CUST00211,Premium Self-Care,0,,5,7,4408.2,629.7428571428571,1136.2,431.3,8,3.5714285714285716,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,CARD,0,1,6,0,0,Wellness,49,5,6.833333333333333,4.286,UNKNOWN,UNKNOWN,UNKNOWN
CUST00212,Budget Families,0,,113,10,13324.2,1332.42,3359.2,396.0,28,19.0,1.0,0.5,0.3,0.2,UPI,2,8,0,0,0,Family Essentials,523,113,39.22222222222222,0.574,UNKNOWN,UNKNOWN,UNKNOWN
